Sign_Up_Date,User_ID,Transactions,Expenses,Sales,Cash Flow,Payroll,Time,Reports,Taxes,Mileage,Accounting,My_Accountant,Apps,Live_Bookkeeping,Transactions_Usage,Expenses_Usage,Sales_Usage,CashFlow_Usage,Payroll_Usage,Time_Usage,Reports_Usage,Taxes_Usage,Mileage_Usage,Accounting_Usage,My_Accountant_Usage,Apps_Usage,Live_Bookkeeping_Usage,Plan_Type_Usage,Session_Length,Susbcribed,days,Payroll_Employees 
11/22/19,8425,1,0,0,1,1,1,1,0,0,1,0,1,1,1217,1750,473,899,1178,1264,1916,1100,332,1719,186,1554,381,3,2752,0,-9,0
12/3/19,5873,1,1,1,0,0,1,0,0,0,1,1,0,1,1109,1136,1070,831,1480,917,101,1194,277,953,262,62,1405,3,5242,0,2,6
5/6/20,6973,1,1,1,0,0,1,0,0,1,1,0,0,1,148,1708,1234,815,1641,1551,1081,2906,744,386,1774,1944,1415,2,4132,1,157,0
8/21/19,9916,0,1,0,1,0,1,0,0,1,1,0,0,1,775,1779,399,1032,1277,502,210,1144,1617,2086,277,56,899,1,5745,1,-102,6
5/25/20,1126,0,1,1,1,1,1,1,0,1,0,0,1,0,1033,1987,833,152,3026,1769,524,2747,1225,914,908,1587,1541,1,7319,1,176,4
12/26/19,1011,0,0,1,1,0,0,0,0,0,0,1,0,0,181,1194,210,771,1459,474,619,1318,356,1281,1909,406,1220,2,1046,0,25,0
5/2/20,8228,0,0,1,1,1,1,1,1,0,1,1,1,1,313,1418,444,817,2574,1500,1047,1625,206,1251,169,734,395,2,5076,1,153,2
12/20/19,8076,0,0,1,1,1,1,1,1,1,1,1,1,0,1985,1213,1560,277,2711,529,398,1728,1111,2374,334,288,160,1,10229,1,19,7
10/28/19,2295,1,0,1,0,0,1,0,1,1,1,1,0,1,1789,1799,1118,621,2088,1293,508,2685,759,1887,969,47,1846,1,669,0,-34,0
4/25/20,1617,1,0,1,0,0,0,1,1,0,0,0,0,0,908,1042,285,135,1839,402,1300,1554,1961,2519,946,1786,1817,2,5195,0,146,1
2/24/20,9418,1,1,0,0,0,1,1,0,1,0,1,1,1,1459,113,335,1509,2288,344,641,638,46,1849,946,1363,1493,3,1515,1,85,6
4/25/20,9837,1,0,0,0,0,1,1,1,1,1,0,0,1,1506,1538,905,293,2423,17,638,3540,468,880,478,814,1605,1,2894,1,146,0
11/25/19,8080,0,1,0,1,0,1,1,1,1,1,0,1,0,1135,1231,1992,782,2710,1635,1764,3181,931,2608,810,90,1191,2,1499,1,-6,1
3/8/20,10,1,0,0,0,1,1,0,0,0,0,0,1,0,805,182,769,1064,2343,395,762,2188,321,2649,1921,1871,1620,3,2922,1,98,0
12/13/19,1450,1,1,0,0,1,1,1,0,1,0,0,1,1,1364,701,787,1543,1981,1548,743,2921,605,1606,361,75,429,3,4768,1,12,0
12/17/19,4559,0,1,1,1,0,0,1,1,0,0,1,1,1,377,380,684,1773,2710,1196,1056,3159,1732,2421,482,20,948,3,1102,1,16,0
12/5/19,3428,1,0,0,1,1,0,1,1,0,0,1,1,1,1129,1888,825,851,1787,1957,279,3005,699,1299,294,195,67,1,3447,1,4,0
4/28/20,209,1,1,0,0,0,0,0,1,0,0,0,1,1,1890,1706,1832,951,1840,176,1444,1216,99,2615,857,1705,760,2,4958,1,149,0
3/19/20,6098,0,0,1,0,0,0,1,1,0,1,0,0,0,1635,1291,603,248,2662,1817,107,3647,112,2305,209,925,662,2,4894,1,109,0
5/12/20,6072,1,0,0,1,0,0,1,0,1,0,1,1,1,452,833,1611,631,547,1322,301,3117,1706,1805,1910,1976,943,2,2637,1,163,0
7/26/19,4448,1,0,0,0,0,0,1,1,0,1,0,0,1,674,1164,111,254,1199,1983,1607,2584,590,1836,1323,245,1646,2,1477,1,-128,8
10/18/19,9931,1,1,1,0,1,0,1,0,1,0,0,0,1,1992,110,1920,399,2992,969,820,3558,31,2235,763,3,704,3,282,1,-44,0
5/23/20,1387,1,1,1,1,0,1,0,1,1,1,1,0,1,735,1929,138,495,1899,1115,1861,1624,585,1418,1221,555,932,1,1233,0,174,0
8/23/19,6112,0,0,1,1,0,1,1,0,1,0,0,0,0,740,1664,472,1229,2655,1587,1525,2793,1267,2366,1550,551,637,1,2366,0,-100,0
6/24/19,3421,0,1,0,0,1,0,1,0,1,1,1,1,0,1900,788,1916,23,2775,643,932,2396,1791,598,160,1049,1213,3,223,1,-160,0
2/5/20,7113,1,1,1,1,0,1,1,0,1,0,1,0,1,1456,212,686,1838,1147,150,250,3413,927,2704,680,1120,274,3,6523,1,66,6
3/24/20,966,1,0,0,0,1,1,1,1,1,0,0,0,1,1996,535,450,350,2795,593,1142,1915,618,1809,859,1744,1878,1,10390,1,114,14
1/8/20,475,0,0,0,0,1,0,0,1,1,0,0,0,0,1508,233,1220,633,776,96,470,2104,1314,510,14,614,947,3,7209,1,38,3
11/1/19,1576,1,0,1,1,0,1,1,0,0,1,1,1,0,126,194,1870,1532,1386,46,1111,2900,114,482,1135,375,282,2,1800,1,-30,0
12/19/19,6952,1,0,1,1,1,0,0,1,0,1,1,0,0,121,1095,111,235,854,1743,1559,2333,507,1551,412,1045,1652,3,3892,1,18,0
3/30/20,3115,0,0,0,1,1,1,1,1,0,0,1,1,1,181,68,825,937,404,1267,87,1976,115,2582,869,1661,78,3,1189,1,120,0
5/9/20,4940,0,1,0,1,0,0,1,0,1,1,1,1,0,420,646,912,104,2378,1496,923,2912,278,2033,803,1454,357,1,2640,1,160,0
2/22/20,9044,1,0,0,1,1,0,0,1,1,0,0,1,1,599,1182,1661,442,2822,871,490,3657,1709,850,1080,988,1680,3,1988,0,83,0
11/6/19,3761,0,1,1,1,1,1,1,0,1,0,0,0,1,588,787,439,707,3170,1731,1088,986,1799,2287,155,780,1991,2,5768,0,-25,8
2/24/20,6481,0,0,1,0,0,1,1,0,1,0,1,1,1,158,1596,292,1820,1684,66,1887,748,1664,711,1046,146,1827,2,352,1,85,0
8/19/19,2197,0,0,1,1,1,0,1,1,0,1,1,1,1,1818,1303,1349,1551,3194,1417,1356,1606,146,1779,1894,391,1194,3,5274,0,-104,5
3/18/20,8382,0,1,1,0,1,1,0,0,1,0,0,1,0,1894,1447,113,1537,2797,498,781,3136,1626,366,1885,1860,1236,3,3710,0,108,0
12/12/19,214,0,1,1,1,0,0,0,1,1,0,1,1,0,1638,581,605,1409,2225,1418,843,3068,1029,967,142,277,293,1,1960,0,11,7
6/4/19,6779,1,1,0,0,0,0,0,1,1,0,0,0,1,1066,1434,799,1866,2670,1649,1737,1095,155,1324,928,36,824,3,3786,0,-180,2
12/16/19,6754,0,1,1,1,1,0,0,0,1,0,0,1,0,1182,1596,1852,975,600,429,387,3221,1667,511,864,974,141,1,4807,1,15,0
6/10/19,9274,0,0,1,0,1,0,1,0,1,1,1,1,1,1018,20,1135,441,1413,1014,945,2990,1623,2736,1406,1211,1506,1,5673,0,-174,3
12/7/19,3203,0,0,1,0,1,1,0,1,1,1,0,1,1,1508,160,1803,1444,1580,472,1375,1901,1464,822,983,1576,1180,1,2853,1,6,0
11/28/19,6278,0,1,1,1,1,1,1,1,1,1,1,1,1,1960,1893,1622,475,2809,1663,1326,1534,1408,2136,200,593,1712,2,6810,1,-3,11
6/26/19,9734,1,1,0,1,0,0,0,0,1,0,0,0,1,1889,1691,1864,1898,2732,864,1056,1376,1921,2630,463,1587,519,2,9656,0,-158,10
4/26/20,1886,0,0,1,1,1,0,0,1,0,0,0,0,0,1793,1098,1523,1651,3027,246,1356,2219,193,2773,106,1211,411,2,328,1,147,0
1/10/20,6149,0,0,0,0,0,1,0,0,0,0,1,1,0,1157,1924,993,1436,2287,1372,1913,873,1894,880,1056,1752,1498,3,3721,0,40,0
11/22/19,9792,1,1,1,1,1,0,0,0,0,0,1,0,1,1376,1999,1805,1424,1776,1405,1622,827,417,2645,1091,1253,792,2,10663,1,-9,9
3/19/20,5564,1,1,0,1,1,1,0,1,0,0,1,0,1,808,1975,487,296,698,604,528,1233,1058,2074,513,1886,142,1,3649,0,109,13
7/16/19,4072,1,1,0,1,0,1,1,1,0,0,1,0,0,1331,50,1038,502,1061,777,788,1088,1415,607,1943,41,5,3,525,1,-138,0
11/25/19,7735,1,0,0,1,0,0,0,1,1,0,0,0,1,473,279,732,1997,1652,546,325,1751,1314,2450,660,1538,285,2,398,0,-6,0
8/31/19,1811,0,1,0,0,1,0,1,0,0,1,1,1,0,1540,1122,1035,3,2775,847,1880,1081,114,716,1619,295,1352,1,2075,1,-92,0
7/31/19,3129,0,1,0,1,1,1,1,0,1,1,0,0,0,1661,770,1819,1153,1111,581,284,1230,1055,638,647,1349,1826,1,3540,0,-123,0
12/4/19,4967,0,0,1,0,1,1,0,1,1,0,1,1,0,1812,797,425,604,701,179,1561,1245,1977,2706,1790,1821,1017,2,2764,1,3,0
9/30/19,8428,0,1,1,0,0,1,0,0,1,0,0,0,1,987,320,1380,667,2379,493,1691,2934,399,1177,1016,498,301,1,3047,0,-62,0
12/4/19,8003,0,0,1,0,1,0,1,0,1,0,0,1,0,1596,1551,1434,1628,3097,1869,1267,1001,1185,972,1833,180,883,2,3920,1,3,0
10/15/19,9988,1,0,1,0,1,1,0,1,1,1,1,1,1,414,1742,343,1110,558,1965,110,3332,870,2586,1314,215,1034,3,10102,0,-47,9
3/13/20,845,0,0,1,0,1,0,0,0,0,0,0,0,0,1976,241,980,21,2442,135,1609,736,617,2010,391,951,1867,1,3408,0,103,0
10/22/19,1968,0,1,0,0,0,1,1,1,0,0,0,1,0,1563,657,1421,46,2385,7,1836,2649,63,1182,1294,1894,1973,1,2457,0,-40,5
8/6/19,7012,1,1,0,0,1,1,0,0,0,1,0,0,1,464,997,94,1727,2305,635,1036,1107,477,2796,1120,1635,419,3,985,0,-117,14
6/22/19,4579,0,1,0,0,1,1,1,1,1,0,0,1,0,1047,1238,559,1507,551,367,1281,1718,630,976,1908,1405,846,2,4581,1,-162,9
12/30/19,5286,1,0,0,1,0,0,0,0,1,1,1,0,0,314,1214,1257,1964,1176,1084,1986,633,1457,863,1679,332,659,3,3003,1,29,0
4/15/20,496,0,1,1,1,0,0,0,1,1,0,0,0,0,1062,290,1349,488,2220,287,1441,1408,132,400,1435,833,1155,1,4198,0,136,0
3/13/20,9952,1,0,1,0,1,0,1,1,0,0,1,1,0,196,389,964,1001,2829,810,1449,2170,1608,1797,743,930,598,3,3475,1,103,4
6/19/19,9588,1,1,1,1,1,1,0,1,0,1,1,1,1,1972,1968,1904,758,1196,336,1803,3273,726,1412,1960,1545,1239,1,10053,1,-165,5
3/7/20,979,0,0,0,0,0,1,0,1,0,1,0,1,1,948,421,1852,158,3191,1576,1322,1816,16,2364,1269,793,39,1,4171,1,97,0
3/19/20,1810,0,0,1,0,0,1,1,0,1,0,0,1,1,1746,1534,1858,516,1759,1636,596,3528,559,2003,1585,972,1035,2,3250,1,109,9
2/6/20,3388,0,0,1,1,1,1,1,0,0,0,0,0,1,203,1715,1057,219,2836,1490,1715,3669,905,826,1091,1596,1969,2,1761,1,67,0
10/18/19,442,0,0,1,0,1,0,1,0,0,0,1,0,0,1435,111,1364,1574,2173,1585,835,654,1273,1298,65,885,866,1,2709,0,-44,0
1/4/20,1290,1,1,0,0,0,1,0,1,0,1,0,0,1,1990,1297,535,749,3046,1920,1221,2727,458,789,887,508,477,3,11369,1,34,7
5/1/20,3416,1,1,0,0,1,1,1,0,0,1,0,0,1,1472,1248,1484,1278,2335,773,21,1817,1995,2337,527,1979,311,2,2312,1,152,7
5/17/20,6780,1,1,0,1,1,0,1,1,0,0,0,1,0,845,824,1129,1714,989,1316,1419,1434,487,2610,1238,1800,242,1,3710,1,168,0
12/19/19,5995,0,1,0,0,1,0,1,0,1,1,1,0,1,1608,640,1027,1428,1651,60,1836,1716,1666,2647,126,386,140,3,8926,0,18,8
5/7/20,2706,1,0,0,1,1,1,1,0,1,0,1,1,0,594,280,1335,810,1815,601,988,2930,1095,529,1864,832,1060,3,4150,1,158,0
1/14/20,1448,0,1,0,0,0,0,0,1,0,0,1,0,1,827,459,50,1595,2092,1967,1249,1470,1030,679,1075,924,1812,3,4466,0,44,0
3/3/20,9092,1,0,1,1,0,0,1,1,1,1,0,1,0,1830,318,1234,1717,1894,1944,972,2775,645,2075,1151,1313,1463,3,4093,1,93,3
4/7/20,8867,0,0,1,0,1,0,0,0,0,0,1,0,0,984,74,1200,1690,1048,1582,59,1541,354,601,1412,949,1402,2,2393,0,128,0
12/24/19,8998,1,1,1,1,1,1,1,1,1,0,1,0,0,98,1158,1361,1511,2008,1137,1026,1817,351,1080,947,247,138,2,5564,0,23,1
4/14/20,7963,0,1,0,0,0,1,1,0,0,1,0,0,1,1706,172,850,1550,2581,430,336,1085,1783,1673,1100,1496,413,1,4440,0,135,0
5/16/20,2276,1,0,0,1,1,0,0,0,1,0,1,1,0,828,658,1109,1811,2161,181,882,696,993,2096,330,1967,1865,3,4825,1,167,0
10/19/19,7812,0,1,0,0,1,1,0,0,1,0,0,1,1,1004,670,1835,1928,2492,1773,133,2734,1468,2651,1874,1116,298,1,3093,1,-43,0
7/24/19,8096,0,1,1,1,0,0,0,1,0,0,1,1,1,1357,935,943,897,547,1973,2,2781,1117,656,742,847,980,1,296,1,-130,0
9/8/19,6753,0,1,0,1,0,0,0,0,0,1,1,0,0,1110,1214,1162,1745,1609,1120,675,3158,1905,2794,204,1987,1668,3,363,0,-84,0
5/31/20,9059,0,1,0,1,0,0,0,1,0,0,1,1,1,1614,592,591,76,2781,1071,1266,3068,350,1485,1694,1692,628,1,1359,1,182,3
1/15/20,7124,1,0,1,1,0,0,1,0,0,0,0,1,0,414,805,1983,175,2573,1878,1068,3666,154,712,1683,1289,1502,3,1525,1,45,6
5/6/20,5783,0,0,0,0,1,0,1,0,0,1,0,1,1,616,1378,1583,1657,1076,1673,762,1289,1438,941,1551,202,1780,1,3757,0,157,6
3/17/20,2411,0,1,0,0,0,0,0,0,1,1,0,0,1,1008,984,183,123,1761,1101,233,2761,366,1610,1797,1049,1625,2,3083,1,107,0
8/9/19,8319,0,0,1,1,0,1,1,0,0,0,0,0,0,1927,552,246,506,696,1396,1216,2994,1377,2218,1203,1485,1771,3,4482,1,-114,6
12/13/19,659,0,0,0,1,0,1,0,1,1,1,1,1,0,120,1448,98,7,3149,1243,1482,3388,1821,1003,299,230,906,2,7190,0,12,3
1/8/20,502,0,1,1,1,0,0,0,1,0,1,0,1,0,1524,1147,1831,155,1361,1482,546,2261,1186,2419,1328,1204,505,1,4029,1,38,0
6/28/19,8114,1,0,0,0,1,1,0,1,1,1,0,0,0,1155,1614,187,144,2244,1159,1124,2926,311,822,1739,634,1539,1,3335,1,-156,0
6/26/19,3170,0,0,0,0,1,0,0,0,1,0,1,0,0,1142,971,1553,539,1791,360,1626,2325,1013,818,587,558,493,2,1389,1,-158,11
5/9/20,6424,0,1,1,1,0,1,1,0,0,1,1,0,0,964,415,1558,1319,1722,1020,307,1271,316,624,799,815,721,2,4440,0,160,0
1/31/20,1853,0,1,1,1,1,0,1,1,1,1,0,1,0,1893,1308,711,1765,1511,1927,252,2813,90,2550,1652,1323,1168,3,11937,0,61,12
6/5/19,797,0,1,0,0,1,1,1,0,1,0,1,0,1,1657,78,1866,380,1855,670,1395,2229,1112,2730,926,762,748,1,3604,1,-179,4
12/16/19,7729,1,1,0,0,0,0,1,1,0,1,0,1,0,1620,319,272,25,456,1422,815,3612,1778,2774,857,362,289,2,4482,0,15,0
6/7/19,7517,1,0,1,0,1,0,0,0,0,0,0,1,1,1396,948,154,222,1812,561,61,2829,545,1357,711,693,228,2,4818,1,-177,10
3/16/20,2703,1,1,0,0,1,0,1,0,1,1,1,1,0,452,1389,30,510,1163,447,92,2144,940,1541,595,624,153,3,865,0,106,0
12/2/19,4756,1,1,1,1,1,1,1,1,1,1,0,1,1,903,463,411,283,1292,817,1220,779,1344,1474,1955,1770,372,2,11774,0,1,6
7/24/19,6861,0,0,1,0,0,1,0,1,1,0,0,0,1,1688,1975,1498,1260,558,1586,1052,2383,1502,877,415,439,377,2,3083,0,-130,4
12/30/19,8246,0,0,1,0,1,1,1,1,0,1,0,0,1,1528,1461,1934,145,573,1038,1143,3076,1499,2709,322,641,1169,1,4778,1,29,0
7/6/19,5784,1,1,0,0,0,0,0,1,1,1,0,0,0,1892,1155,350,1497,1844,96,1865,2647,1253,1298,1150,718,678,2,2623,1,-148,1
2/2/20,6223,0,1,1,0,1,0,0,0,0,0,0,1,1,518,1292,1964,1132,1508,1997,1021,1842,509,1557,1042,844,595,1,3025,0,63,0
10/31/19,5305,1,1,1,0,0,1,0,1,0,0,0,0,0,1422,1461,1464,1470,890,1173,127,973,371,2675,1805,1219,1494,1,3001,1,-31,2
11/5/19,9552,0,0,0,1,1,1,0,0,0,1,1,0,0,299,513,1447,1186,1821,1148,931,2748,376,2164,1288,124,1140,3,1717,0,-26,0
10/20/19,5524,1,0,0,1,0,0,0,1,0,1,0,0,0,174,1893,1664,26,2731,1220,777,1583,1618,1139,958,696,502,1,2256,0,-42,4
7/11/19,500,1,0,0,0,0,0,1,0,0,0,1,0,1,844,721,1587,623,564,939,675,1211,189,483,363,1863,866,3,3300,1,-143,0
3/5/20,5293,1,0,0,1,0,1,0,1,1,1,1,1,1,1276,1516,1589,120,498,179,900,3151,912,1433,536,1595,747,1,3268,1,95,0
7/6/19,2467,0,1,1,0,1,1,0,1,0,0,0,1,0,1566,1282,356,365,534,1674,981,2562,1980,2123,492,365,131,3,2125,0,-148,0
12/15/19,5617,0,1,0,0,0,1,0,0,0,0,1,1,0,883,687,1918,644,2822,1211,1397,2742,1743,2050,1484,1035,1566,3,11330,1,14,7
6/4/19,1651,1,1,1,0,1,0,0,0,0,1,0,0,1,1944,883,1558,1890,545,1411,868,1911,413,1338,1953,841,1340,1,4299,0,-180,2
12/9/19,9536,0,0,1,1,1,1,1,1,1,1,0,0,1,579,1365,222,142,2375,611,989,2507,1238,1022,111,1630,1845,2,6570,0,8,13
5/31/20,200,0,0,0,1,0,1,1,1,1,1,1,1,0,628,1048,1273,1687,462,886,399,702,781,2404,1145,1245,608,1,2894,0,182,3
10/21/19,7966,1,1,0,0,1,0,1,0,0,1,0,1,0,1047,1566,1783,1526,1484,1908,313,3617,609,1490,942,264,1866,1,2387,1,-41,0
12/20/19,6206,0,1,1,1,1,1,0,1,0,0,1,1,1,1907,739,1274,714,840,653,520,1169,249,2080,1166,643,1362,1,4631,1,19,3
4/19/20,4648,1,1,1,1,0,1,0,1,1,1,1,0,0,814,123,1646,1540,2724,1591,851,1963,1871,733,1672,1670,527,1,5366,0,140,5
6/26/19,4330,1,1,1,0,0,0,0,0,0,1,1,1,0,777,1519,1512,176,1539,1725,1764,1423,1364,2718,1484,985,1875,2,1336,1,-158,8
9/13/19,8035,0,1,1,1,1,0,0,1,1,1,1,0,1,1699,1936,1637,639,2607,416,1457,2777,343,2520,1186,1770,951,3,2725,1,-79,0
5/3/20,4147,0,0,1,1,0,1,1,1,1,0,0,1,0,816,1942,1748,50,2568,388,1522,1467,199,442,1400,1554,427,3,3806,0,154,0
4/21/20,8722,1,1,0,1,1,0,1,1,0,0,0,0,1,425,700,1164,1091,2093,174,923,1416,1975,1227,1183,1079,974,2,3760,1,142,0
5/5/20,5881,1,1,0,0,1,0,1,1,0,1,0,1,0,734,526,1892,1370,2775,130,1160,2314,162,956,92,1261,348,3,2903,1,156,12
5/23/20,5286,0,0,0,0,0,0,0,0,0,0,1,0,1,809,842,793,564,985,364,619,1663,1507,913,1159,333,914,1,884,1,174,0
7/23/19,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,1332,1210,1906,359,2858,48,91,1880,160,2157,1112,759,1269,3,3077,0,-131,0
2/25/20,3217,0,1,1,1,1,1,1,0,1,0,1,1,1,1587,96,463,497,812,55,1267,1131,1330,1736,1426,1589,861,1,1798,1,86,2
6/20/19,4027,1,1,0,1,1,0,1,0,1,0,1,0,1,797,674,1822,1305,1941,884,1076,3016,476,2434,1606,1106,1224,1,3371,1,-164,0
4/12/20,4126,1,0,1,0,1,0,1,0,1,0,1,1,1,779,1911,941,772,2578,231,1274,3306,1006,1929,1896,917,859,1,5632,1,133,7
5/7/20,3747,1,1,1,1,0,0,1,0,1,1,0,0,1,282,400,407,1310,2066,1158,1605,2130,1421,1421,532,1226,169,2,5824,1,158,3
3/27/20,5734,1,0,1,0,0,1,0,1,0,0,1,0,1,856,628,310,1204,2342,234,1490,824,1746,2299,765,1282,1223,3,1120,1,117,0
7/27/19,505,0,1,0,0,0,0,0,1,1,1,0,0,1,615,808,561,1160,1987,1351,1621,2817,709,922,892,1751,314,2,1804,1,-127,0
9/5/19,2515,0,0,0,1,1,0,0,0,1,1,1,0,1,1521,493,861,790,1455,71,123,3232,447,1086,591,850,90,3,1175,1,-87,0
8/1/19,7737,0,0,0,1,1,0,1,0,1,0,1,0,1,509,1576,1935,703,905,1854,1996,957,772,991,1601,1726,1551,2,7834,0,-122,13
4/20/20,3599,0,1,0,1,0,1,1,1,1,0,1,0,1,663,484,1921,542,1142,396,726,2529,420,810,1959,811,1319,2,2063,1,141,0
5/24/20,3575,0,1,0,1,1,1,1,1,1,1,1,0,0,1221,1257,859,262,1582,803,64,1786,12,1315,1957,1917,404,1,1825,1,175,0
5/9/20,4004,0,1,0,0,0,0,1,1,0,1,0,1,1,1570,1243,1030,570,1503,824,1109,2805,349,2210,440,1800,1092,2,1689,1,160,14
12/31/19,9587,0,1,1,1,1,0,0,0,1,0,1,1,0,1176,97,715,100,2452,74,1291,761,1492,1595,1762,1557,1347,1,2476,0,30,0
12/18/19,2358,0,1,1,0,1,1,1,0,1,1,1,0,1,355,1337,1665,1884,2686,166,1496,2598,85,2231,174,1843,1079,1,9349,0,17,5
1/9/20,9903,0,0,1,0,1,1,1,1,1,0,0,0,0,623,1524,1017,356,2702,1232,847,2713,1926,1884,1019,1854,221,1,9121,0,39,7
1/20/20,9973,1,0,1,0,1,0,1,0,1,0,1,1,0,1909,980,465,1623,1211,501,1049,2683,1302,1296,435,1753,1028,1,1908,1,50,0
2/25/20,8395,1,1,0,0,1,1,1,1,1,1,0,0,1,1132,821,815,208,3047,1478,1160,998,795,2287,1872,1721,1671,1,10368,0,86,10
9/14/19,6975,1,1,0,0,0,1,1,0,1,0,1,0,0,1788,1713,1046,170,1047,1736,1963,1985,284,2759,1711,1163,1003,3,4034,1,-78,1
6/25/19,3675,0,0,0,1,0,1,0,0,0,0,0,0,0,1379,935,1482,1847,2132,1614,445,1312,1003,632,593,285,167,1,1840,0,-159,0
8/8/19,8828,0,1,0,1,1,0,1,0,0,0,0,1,0,1321,1269,625,1344,2619,1358,1800,1416,306,2680,869,185,130,2,2361,1,-115,3
1/3/20,3145,0,1,0,0,1,1,1,1,1,1,0,0,0,1462,706,170,165,559,1405,932,1545,1073,519,485,1841,1854,3,5994,0,33,9
8/12/19,472,1,0,1,0,1,1,1,1,1,0,1,1,0,1320,1604,1265,1373,1981,1391,1209,2053,875,1231,653,1346,809,1,771,0,-111,0
9/9/19,4137,0,1,0,1,0,0,1,0,1,0,0,0,0,1014,606,1056,1697,1732,226,1838,1290,977,1647,1874,1214,1142,2,1022,0,-83,4
6/8/19,8896,1,0,0,1,1,1,1,1,0,0,1,0,1,1099,964,743,634,1311,1363,821,1532,1785,2697,187,1038,1882,3,2803,0,-176,0
7/22/19,2647,1,0,0,1,1,1,0,0,1,1,0,1,0,78,795,759,1367,1302,1367,512,2634,1661,1884,1489,78,399,1,2061,1,-132,8
3/14/20,8430,1,1,0,0,1,0,1,1,0,0,0,0,1,160,214,741,148,424,1063,1558,1928,431,1653,974,1045,866,3,4511,0,104,6
1/14/20,2470,0,1,0,1,1,1,1,0,0,0,1,0,1,427,217,1629,1756,2136,1302,438,1518,86,2736,1047,1498,989,1,1314,1,44,3
3/27/20,339,0,1,1,0,1,0,0,1,0,1,1,1,1,520,640,723,1124,2978,1106,1770,1143,765,1276,98,570,35,1,3494,0,117,0
4/2/20,9233,1,0,0,1,0,1,0,0,0,1,1,0,1,1424,1966,1907,826,1423,1800,399,3316,1168,1562,561,171,185,1,3573,1,123,0
4/10/20,2634,0,1,0,1,0,1,1,0,1,0,1,1,1,1351,56,563,1896,1302,1121,635,616,1728,2750,886,1503,502,3,8120,1,131,9
6/16/19,6658,1,1,0,1,0,0,0,1,1,0,1,0,0,631,70,74,1768,1008,146,489,2009,1728,2429,417,1623,990,1,2861,1,-168,5
2/13/20,4248,0,0,0,0,0,1,1,1,0,1,0,0,0,329,1190,1712,139,1596,622,760,3353,565,2005,1588,620,117,1,1480,1,74,0
11/27/19,6666,0,1,1,0,1,1,1,1,1,1,0,1,0,567,1954,1821,1759,1620,1251,1783,1532,1787,2593,969,1312,316,3,8486,1,-4,12
1/1/20,551,0,1,0,1,1,0,1,0,0,1,0,1,0,731,1507,168,1424,2344,916,1560,3366,1456,1973,1607,1651,100,1,10629,0,31,5
5/6/20,8988,1,1,0,1,1,1,0,1,0,1,1,0,1,403,196,1686,14,2037,786,1075,2674,407,830,1028,332,343,3,3665,1,157,7
5/19/20,7124,1,0,0,1,0,1,0,0,0,1,0,1,0,820,1332,1163,27,2575,1859,1488,3093,60,982,651,1032,1817,2,543,0,170,0
8/5/19,9033,0,0,1,1,1,1,0,0,1,0,0,1,1,1711,631,1642,188,534,753,1007,3139,1635,672,1555,19,186,2,1857,1,-118,0
2/10/20,7172,1,1,1,1,0,1,0,0,1,0,0,1,0,313,185,572,460,2501,1509,1854,1430,1383,2788,1098,775,77,2,1602,1,71,0
9/12/19,2661,0,0,0,0,1,0,0,0,0,1,1,0,0,161,755,803,72,2990,1514,1838,958,743,1947,777,614,397,3,3844,0,-80,0
6/30/19,7328,0,1,1,0,0,0,0,1,0,0,0,0,0,1358,461,1497,1089,1781,1207,1434,2733,1185,660,1,1308,1874,3,3681,1,-154,0
6/23/19,7130,0,0,0,1,0,1,1,0,1,0,0,1,0,211,1951,1469,28,1089,1181,667,1689,855,1772,951,363,187,3,9717,1,-161,9
8/5/19,8959,1,1,0,1,0,0,0,0,1,0,1,1,0,1876,1856,1270,1720,3105,1008,251,2508,949,1646,739,1888,157,1,2010,1,-118,0
6/8/19,7019,1,1,0,1,0,0,1,1,0,1,0,0,1,246,1203,1162,1511,2508,497,1977,3685,805,1963,1969,1967,1128,1,1212,1,-176,0
1/9/20,524,0,0,1,1,1,1,1,0,1,0,0,0,0,727,1663,650,317,1834,1173,1965,3609,1753,2128,366,1920,1804,1,717,1,39,0
3/13/20,2081,0,1,0,0,0,1,1,0,1,1,1,0,0,248,237,1999,467,1864,1561,1940,3695,1553,1074,1761,941,1372,3,1714,0,103,0
9/25/19,8951,0,0,0,0,1,1,0,1,1,1,1,0,1,765,624,249,1791,2891,1899,79,743,292,1718,1212,1524,597,3,4849,0,-67,0
6/18/19,3051,1,0,1,1,1,1,1,1,1,0,1,0,0,1361,1064,1845,568,2068,1964,1679,2937,1735,1955,1566,970,607,2,4110,1,-166,8
12/14/19,2744,1,1,1,1,0,1,0,1,0,1,0,0,1,453,387,95,1898,2180,1564,276,997,975,1684,504,1578,1248,1,3331,1,13,0
9/28/19,8722,1,1,1,0,0,0,0,0,1,1,0,0,0,45,1438,1300,1070,2504,934,419,1496,851,451,1164,783,1790,1,1440,1,-64,0
11/11/19,3982,0,1,0,0,0,1,0,1,1,0,0,0,1,1824,1907,632,785,1052,1099,1794,3301,1874,1138,1549,847,642,1,4572,1,-20,0
8/10/19,1064,1,1,1,0,0,0,0,0,1,1,0,1,0,1602,3,851,1643,1714,25,1167,1898,1163,2511,1560,608,1791,2,8141,1,-113,7
