Sign_Up_Date,User_ID,Transactions,Expenses,Sales,Cash Flow,Payroll,Time,Reports,Taxes,Mileage,Accounting,My_Accountant,Apps,Live_Bookkeeping,Transactions_Usage,Expenses_Usage,Sales_Usage,CashFlow_Usage,Payroll_Usage,Time_Usage,Reports_Usage,Taxes_Usage,Mileage_Usage,Accounting_Usage,My_Accountant_Usage,Apps_Usage,Live_Bookkeeping_Usage,Plan_Type_Usage,Session_Length,Susbcribed,days
8/7/19,6924,0,1,0,1,1,0,0,1,0,1,1,1,0,286,841,1342,1870,1098,1998,79,3257,106,1212,1934,1469,6,2,3306,0,-116
1/6/20,6889,0,1,1,0,0,1,1,1,1,0,1,1,0,578,562,929,25,1740,811,782,1688,1949,996,1207,494,62,3,4538,0,36
8/28/19,4841,0,1,0,0,1,0,0,1,0,1,0,0,0,792,820,758,850,2767,389,1586,907,152,1748,1439,951,797,2,5377,0,-95
9/14/19,226,0,1,1,1,1,0,1,0,0,1,1,0,1,737,1022,1194,147,1048,690,1409,3085,1242,980,1179,641,1596,1,6693,1,-78
1/2/20,8438,0,0,1,1,1,1,0,1,0,0,0,1,1,831,928,1697,462,2686,1235,411,695,1182,845,1367,1893,1705,3,3388,0,32
9/7/19,742,1,0,1,0,0,1,0,0,1,0,0,0,0,1977,1504,1407,1797,671,173,725,2330,269,841,548,1799,1435,3,1571,1,-85
2/10/20,6637,0,1,0,0,1,1,0,1,0,1,1,0,0,429,996,1611,581,2765,1556,681,3401,1362,2118,387,508,150,1,3427,1,71
12/29/19,3425,1,1,0,1,1,1,0,0,1,1,1,1,0,1514,1000,1162,970,989,1349,251,2903,1089,999,349,1928,1561,2,3604,0,28
5/20/20,4623,1,1,1,1,1,1,1,1,1,0,0,1,1,814,1424,1725,1279,1345,356,78,1894,365,1134,395,1418,656,1,7177,0,171
9/14/19,6339,1,0,1,0,1,1,0,1,0,1,1,0,0,268,447,587,174,825,1273,1986,2940,800,689,1847,1573,1223,3,2167,0,-78
5/30/20,9495,1,0,1,1,0,1,0,1,0,1,1,1,0,1104,1922,291,443,1500,1838,447,1174,487,2427,214,805,1023,3,6771,1,181
1/16/20,3632,1,0,1,0,0,0,0,0,1,1,1,0,1,1473,1999,708,1338,1646,219,841,2663,127,1384,649,1569,1280,3,6479,1,46
7/10/19,9284,0,0,0,1,0,0,1,0,1,0,1,0,1,1629,1773,100,1923,1452,26,1286,1930,1473,472,285,1115,1240,2,4238,0,-144
12/20/19,7630,0,0,1,0,1,0,0,1,1,0,1,0,1,1968,1196,1215,577,2275,255,1948,1333,574,2332,913,1595,1910,3,3991,1,19
10/13/19,1301,1,0,0,0,1,0,0,1,1,0,1,0,1,165,218,1774,601,3091,1332,166,1050,1168,1020,1351,1459,1365,1,6117,1,-49
4/1/20,6995,1,0,0,1,1,0,0,0,0,1,0,1,1,1614,430,1327,1193,2301,1048,1415,2340,242,1667,1577,1242,1856,3,2780,1,122
11/1/19,8430,0,1,1,1,1,0,1,0,0,1,1,0,0,1535,621,5,518,2698,1439,1759,2761,1851,1596,441,401,1114,2,7020,1,-30
10/25/19,8528,1,1,1,1,1,1,1,1,1,0,0,0,0,182,809,67,320,1690,286,649,1866,425,1751,816,1589,1018,3,7437,0,-37
10/22/19,5476,0,0,0,1,0,1,1,0,1,1,1,0,0,858,843,1428,1693,1390,1883,221,3069,1464,2167,1911,102,1806,1,5122,1,-40
1/1/20,5942,1,1,0,1,1,0,0,1,0,1,0,1,0,667,497,1963,951,628,1287,32,1987,1841,702,1394,951,734,2,6885,1,31
1/20/20,8793,0,1,1,0,0,1,0,0,0,0,1,0,1,1697,1714,1048,1046,884,1614,1456,2317,583,2274,14,800,1691,1,4679,1,50
4/1/20,7812,1,1,1,0,1,1,1,0,1,0,0,1,1,264,1284,1561,272,975,1169,1809,2645,1590,382,1967,1836,1153,2,4873,1,122
6/19/19,2769,1,1,0,1,1,1,1,0,0,1,0,0,0,1743,660,351,334,2134,702,1704,1078,343,2538,1035,396,1188,3,1837,1,-165
1/11/20,4770,0,1,1,1,0,0,0,0,1,1,1,1,0,1321,1670,141,1913,734,425,1995,1366,1195,2703,1462,128,1724,2,6086,1,41
10/16/19,6952,1,1,0,0,1,1,0,1,0,0,0,1,0,1680,519,1299,1862,877,1665,1254,1260,508,2462,1437,1522,436,2,1174,1,-46
9/7/19,8580,1,0,1,0,0,0,0,0,0,0,1,1,1,1070,880,617,1848,3008,840,341,3506,1006,2784,746,288,864,2,866,1,-85
8/26/19,4438,1,1,1,0,0,1,0,1,1,0,1,0,1,598,1291,1858,1836,1526,624,578,2106,754,1297,203,1609,1370,1,6635,0,-97
12/7/19,8211,1,0,1,1,0,1,1,1,0,1,1,0,0,1607,1695,1593,866,1456,542,379,3479,1437,1352,1307,1623,1266,2,3681,0,6
5/3/20,6466,1,0,0,1,0,0,1,0,1,1,0,1,0,1158,1024,1843,1993,984,1512,257,1737,910,2230,782,1039,99,2,2414,0,154
1/1/20,5940,0,1,1,0,1,1,0,1,0,0,1,1,1,658,1406,1445,910,438,755,563,3187,707,2586,1149,1632,82,1,4143,0,31
3/14/20,8487,1,0,1,1,0,1,0,1,1,1,0,1,1,343,305,1994,1431,2958,1123,1624,1254,923,577,395,1151,942,2,4868,0,104
9/27/19,5389,0,1,1,0,1,0,1,0,0,1,0,1,1,1439,1108,1294,1471,554,53,1952,1200,1204,2673,731,678,593,3,6282,1,-65
5/11/20,5407,0,0,1,0,1,0,1,0,1,0,1,1,1,1981,555,1905,847,1892,1137,533,2630,1040,2258,1322,86,230,1,4212,0,162
1/23/20,4398,1,1,1,0,0,1,0,1,1,0,0,1,1,540,358,945,741,1703,1244,1187,961,1788,446,1958,3,912,1,4260,0,53
5/4/20,9951,1,0,1,0,0,1,0,1,1,1,0,1,0,115,1997,1364,1728,934,647,1726,2637,1189,908,36,312,514,3,7310,1,155
9/23/19,960,1,1,0,0,0,1,0,0,0,0,0,1,0,721,862,1142,518,1473,252,1550,1851,1206,2358,453,1454,171,2,3704,1,-69
12/12/19,969,0,0,1,1,0,0,1,0,0,1,1,0,0,636,1171,943,1669,1665,943,463,1166,1665,778,738,1135,1746,2,3651,0,11
1/19/20,7995,0,1,0,1,0,1,0,0,0,1,0,1,1,1155,1366,1345,1597,1988,1339,957,1306,1595,2626,721,1344,1191,1,5757,1,49
12/10/19,2018,1,0,0,0,0,0,0,1,0,1,0,1,1,223,1550,1614,805,2298,324,990,2985,1747,720,1596,402,399,3,7282,1,9
9/1/19,9374,0,0,1,0,1,1,1,0,1,0,1,0,1,1175,963,438,278,657,1808,1812,3149,762,913,1861,1559,36,3,4700,0,-91
3/17/20,3344,0,0,1,1,1,1,0,0,1,1,0,0,1,1673,901,845,1722,1990,601,1558,2687,1367,2115,1281,685,915,1,1554,0,107
5/6/20,9297,0,1,0,1,1,0,1,0,1,1,0,1,0,1319,541,1787,608,840,985,1692,1603,549,2063,296,363,240,1,1743,1,157
8/31/19,9006,1,0,0,1,1,0,1,0,0,0,0,0,0,1930,1187,812,799,668,127,1002,1838,167,2370,394,1333,218,2,1046,0,-92
12/27/19,6840,1,1,1,0,1,1,0,1,0,1,0,1,0,1065,642,1947,73,2009,1523,308,1606,885,1564,57,1512,1706,3,6268,0,26
8/10/19,6019,1,1,1,0,0,0,0,1,0,1,1,1,0,1403,281,1660,325,2851,467,543,2136,1668,432,1831,902,1012,3,2057,0,-113
2/28/20,6857,0,1,0,0,0,0,0,1,1,1,0,0,0,674,1294,1111,107,2577,1275,132,3494,1962,654,1845,1836,444,1,4599,0,89
11/19/19,767,0,0,0,1,1,1,0,1,0,1,1,0,1,961,1126,257,664,1602,1850,928,1657,1264,1888,1524,883,1155,3,3526,0,-12
6/25/19,1680,1,1,0,0,1,0,1,1,0,1,1,0,0,1950,1739,1568,497,1964,116,998,2415,24,2297,850,1192,1071,2,1384,0,-159
6/14/19,8705,0,1,0,1,1,1,0,1,1,0,0,0,0,1938,960,1014,992,2140,1663,860,1888,1896,953,633,387,1220,2,7126,0,-170
8/27/19,5665,1,0,1,0,1,0,0,0,1,1,0,0,0,1545,361,1182,1018,2368,1051,61,867,1993,2596,1631,769,1198,2,2970,0,-96
10/1/19,7103,0,0,0,0,0,1,0,1,1,0,1,0,0,1398,1880,1624,1895,2590,1049,1109,3459,1133,2363,1589,693,123,3,1904,1,-61
9/7/19,4982,1,1,1,0,1,1,0,0,1,1,0,1,1,1612,121,465,459,1173,1292,1375,2378,586,2550,797,1255,1583,2,4573,1,-85
1/1/20,5198,1,0,1,1,0,0,1,0,0,1,0,0,0,1284,1997,691,1401,2188,1352,1921,703,1855,1186,1506,287,1372,3,5955,0,31
8/20/19,5445,1,0,1,1,0,0,1,1,1,1,0,0,0,1067,1877,330,1166,528,1636,1244,2695,1058,1626,651,1476,1944,3,6652,0,-103
1/4/20,5029,1,0,1,1,0,1,0,1,1,0,0,1,0,1120,1113,1578,7,1509,1708,1119,1867,1013,882,38,448,1731,1,6601,0,34
7/21/19,9683,1,1,1,1,1,0,0,0,0,1,1,1,1,637,1228,75,1104,1166,991,1686,3211,1065,2308,377,1244,407,1,1458,0,-133
10/19/19,6104,1,1,1,1,0,0,1,0,1,1,1,1,1,891,1677,315,1845,1136,68,1000,1003,1192,1573,116,1045,646,2,2516,0,-43
9/6/19,61,1,0,1,1,1,0,0,0,0,1,1,1,1,943,1827,1190,1509,2273,1434,819,3170,1056,2532,1791,298,1949,2,3292,1,-86
10/19/19,6798,1,0,0,1,0,1,1,0,1,0,1,1,0,659,1391,1494,199,2988,1315,1523,2802,1465,378,196,1648,137,1,3942,1,-43
4/14/20,5184,0,0,1,0,0,0,0,1,0,0,1,0,0,989,1838,1977,1854,1407,1414,1986,2715,1598,1084,751,1120,315,3,4814,1,135
7/22/19,1081,1,0,0,1,0,0,0,1,0,0,1,1,0,1400,50,1497,1391,1999,500,798,1477,752,2133,1197,912,652,3,1748,1,-132
10/13/19,1234,0,0,0,1,0,0,0,0,0,0,0,0,1,1401,777,1747,1022,1742,1647,347,1051,1125,2144,1738,1091,139,3,3775,1,-49
9/26/19,8915,1,1,0,0,1,1,0,1,0,1,0,1,1,1911,1612,676,838,1467,884,1776,1321,867,1222,1405,1198,1017,3,4377,0,-66
7/11/19,9563,1,1,1,0,1,1,0,1,1,1,0,1,0,1911,1787,1454,1880,1525,1300,960,2555,1414,1666,964,1326,1271,3,3563,1,-143
11/16/19,9036,1,0,0,1,1,0,1,0,0,0,0,1,1,678,1706,726,1632,1061,954,279,1198,1950,2065,1124,668,178,3,7319,1,-15
12/23/19,1061,1,1,0,0,1,1,1,1,1,0,1,1,0,1105,720,892,968,1876,1307,1639,1927,99,1360,1342,805,1813,2,3001,0,22
6/27/19,8528,1,1,1,1,0,1,0,0,1,0,0,0,1,1314,1038,1477,613,2366,513,1756,3167,117,2494,37,1429,1104,2,83,1,-157
8/17/19,4574,1,0,0,1,1,1,0,0,0,1,0,0,0,526,688,194,770,2339,546,848,2225,709,480,1490,1953,900,3,7101,0,-106
1/14/20,8816,0,0,1,0,0,0,1,1,0,0,0,1,1,255,1594,1710,92,3157,1581,649,2961,1449,563,142,1006,663,3,6823,1,44
10/23/19,2235,1,1,0,0,0,1,1,0,1,1,0,1,1,350,1396,1202,1381,2574,1794,850,3096,676,727,1501,301,1054,3,6263,1,-39
3/20/20,2157,1,0,1,1,0,1,1,1,1,1,0,0,1,864,1414,1867,527,984,1336,38,2472,1900,1146,435,374,1018,1,5033,0,110
11/13/19,7507,0,0,0,0,1,0,1,0,0,1,0,1,0,104,297,1935,1249,1673,378,235,1972,1741,2800,1265,1142,1083,3,4329,1,-18
11/23/19,6065,1,0,0,1,0,0,1,1,0,1,1,1,1,1843,798,1168,221,1901,1660,730,1406,1659,832,1121,644,859,1,3607,0,-8
6/24/19,4930,1,1,1,1,1,0,0,1,1,0,1,1,1,1652,322,200,1471,969,1387,1335,1045,634,1205,1024,1150,327,3,1432,1,-160
1/11/20,6913,1,0,1,0,0,1,0,1,1,1,0,1,1,1305,1804,134,1003,1511,1680,1634,2766,1208,940,528,120,1392,1,6348,1,41
1/4/20,587,0,0,0,0,0,1,0,1,0,1,0,1,0,1111,1507,196,704,2430,1612,1360,1346,1943,2199,1560,453,1503,1,2811,1,34
12/18/19,228,0,0,1,0,1,1,0,1,0,0,1,1,1,1063,748,1352,1661,1620,1398,326,3438,1068,470,833,1163,1357,2,6950,1,17
5/11/20,1958,1,0,1,0,1,1,0,1,1,1,0,0,0,11,1851,1892,1077,2091,427,508,2176,889,1137,1566,721,781,1,7070,0,162
5/25/20,8621,0,0,0,1,1,1,1,1,1,0,1,1,1,1015,382,243,698,3114,1572,371,1899,4,1464,384,1577,1875,1,1496,1,176
12/19/19,3729,0,0,0,1,0,0,1,0,0,0,0,0,0,1572,1172,404,1455,593,757,23,3628,1057,2150,60,1285,1949,3,1961,0,18
9/19/19,5795,0,0,0,0,1,1,0,1,1,1,0,1,0,642,1317,261,394,2409,772,1786,919,1939,2573,1531,936,163,1,3386,0,-73
4/8/20,3627,0,1,0,0,1,0,0,1,0,1,0,0,0,467,549,131,328,2540,1578,43,3078,1353,586,169,82,240,2,7238,1,129
8/19/19,1263,0,1,1,1,1,0,0,1,0,1,1,1,1,404,1818,516,1540,3142,494,1710,2635,1284,640,1821,1672,1362,3,4802,1,-104
1/1/20,8348,0,1,1,0,0,1,1,1,0,0,0,1,0,1182,811,1193,1382,3170,1773,80,1510,863,1495,1909,236,1618,2,3571,1,31
12/18/19,7551,0,0,1,0,1,1,1,0,1,1,1,0,0,1956,422,1098,437,1882,1619,1888,2739,214,2438,979,115,1255,2,7415,0,17
10/7/19,213,0,0,1,0,0,0,0,1,0,0,0,1,0,940,1418,1955,1455,1219,1289,991,3339,1555,703,775,1330,253,3,3628,1,-55
4/30/20,3172,1,0,0,0,1,1,1,0,0,1,0,1,0,1792,1651,1459,804,1505,40,1015,864,1270,1758,1552,731,850,2,1916,0,151
11/25/19,5059,1,1,0,1,1,0,0,0,1,1,0,1,0,437,1623,531,958,857,215,994,2343,167,1144,431,1551,1176,3,1630,0,-6
9/15/19,7896,0,1,0,1,1,0,1,0,1,1,0,1,1,1827,574,1079,415,577,392,568,1891,1787,2309,233,1372,265,2,2259,1,-77
7/3/19,2931,0,0,0,1,1,1,1,1,1,0,0,0,1,1598,1405,52,1673,2533,930,1267,2867,1312,612,1349,370,330,3,4658,0,-151
2/23/20,6059,1,0,0,0,1,1,0,1,0,0,1,1,0,198,37,930,844,2193,53,144,1229,1983,2766,1158,1866,631,1,3225,0,84
5/22/20,2228,0,0,0,0,1,1,1,0,0,0,0,1,0,465,610,1308,1156,1167,322,1780,3473,334,625,1840,635,1426,1,6949,1,173
10/28/19,7075,1,1,1,0,0,1,1,1,0,1,0,0,1,1867,1412,1540,1422,1285,1291,1860,1907,1925,2709,1147,891,1766,3,6929,1,-34
5/4/20,9063,0,0,0,1,0,0,1,1,1,0,1,0,1,171,813,237,1780,2001,1962,1463,1798,31,2038,931,194,1434,1,4902,1,155
3/9/20,3533,1,1,0,1,0,0,1,0,0,0,0,0,0,968,1195,390,96,2646,472,926,1770,1389,1327,37,1160,817,2,3277,0,99
1/27/20,2562,0,1,1,1,0,0,1,1,1,1,0,1,0,934,153,498,497,2864,1938,467,1997,288,669,1327,511,608,3,5836,0,57
4/2/20,8145,0,0,0,0,0,1,0,0,1,1,1,1,1,1951,473,28,1329,1515,634,1677,1457,1364,1330,142,1202,374,1,4719,0,123
7/18/19,6012,1,1,1,1,1,0,1,1,1,1,0,0,1,1739,263,700,1104,827,841,1823,2827,545,888,1638,346,870,2,5423,0,-136
9/3/19,5042,1,0,0,1,0,0,1,0,0,0,0,0,1,154,1448,889,26,2936,1127,1814,3394,1982,1052,781,1884,1926,1,199,1,-89
9/16/19,5519,0,0,1,0,1,1,0,1,1,1,1,1,0,1224,444,228,1039,638,1400,695,1115,1034,1304,1525,1706,1746,3,1920,0,-76
3/9/20,6932,1,1,0,0,1,1,0,0,0,1,1,1,0,1586,1049,1106,1632,3158,1202,1459,2029,1657,2574,1864,658,1204,1,3288,1,99
2/10/20,4821,1,0,1,0,0,0,0,1,1,1,0,1,0,1748,1818,196,1698,1063,1082,728,677,253,1793,1228,1294,1299,1,3879,0,71
4/22/20,5349,1,0,1,0,1,0,1,1,0,1,1,1,1,451,973,617,474,2705,468,1098,1191,135,2795,1290,589,1682,1,5892,1,143
8/2/19,10000,0,1,0,1,0,1,0,0,0,0,0,1,1,1787,447,130,604,1799,1305,93,1714,876,1583,395,495,576,2,544,0,-121
1/27/20,9496,0,0,0,0,0,0,0,0,1,0,0,0,0,1880,1898,723,841,1259,355,905,3315,367,1983,1896,1864,539,3,3853,0,57
11/27/19,2661,1,0,1,1,1,0,1,0,0,0,1,0,1,685,590,363,1921,2028,1733,409,897,1426,1391,998,1420,522,1,4983,0,-4
7/17/19,1992,1,0,0,0,0,1,1,1,0,0,0,1,0,1481,1380,1205,376,1973,1137,1286,2803,451,621,1421,352,806,2,7157,0,-137
1/7/20,4104,0,1,0,0,1,1,0,1,1,0,0,0,1,508,1936,1666,1412,2484,1583,121,1031,833,2333,1222,480,1587,1,4235,1,37
1/28/20,4154,0,1,1,0,0,1,0,0,0,0,1,1,1,366,1318,573,57,1029,1698,1956,2254,740,1047,1748,277,264,2,3607,1,58
1/15/20,3168,1,0,1,1,0,0,0,0,0,1,0,0,1,1138,82,1503,1013,2879,1146,1187,2160,1306,1904,1525,1145,1123,2,2671,0,45
12/12/19,9714,1,0,0,1,0,1,1,1,0,1,0,1,1,1922,597,1828,815,2507,56,99,883,1704,2074,1299,167,67,3,7192,0,11
5/25/20,4665,0,1,1,0,1,1,1,0,1,0,0,0,1,176,344,853,623,923,1726,1981,1940,258,765,1072,531,1542,2,5166,0,176
2/27/20,7822,1,1,1,0,0,0,0,1,0,1,0,0,0,1630,72,23,1251,2250,1006,1606,3533,363,2034,49,1688,118,3,6711,1,88
8/12/19,1603,0,0,0,0,0,0,0,0,0,0,0,1,0,675,1587,1240,1927,762,671,1828,2105,369,1579,283,1728,1933,2,2592,1,-111
9/26/19,5341,0,1,0,0,0,1,1,0,0,0,1,0,1,1884,1979,517,1518,2986,10,822,2094,1984,1182,1601,695,1949,1,983,0,-66
10/20/19,8950,1,0,0,1,0,1,0,0,0,1,1,1,1,539,841,1798,606,2348,859,769,1652,1450,413,574,26,1344,2,6832,0,-42
11/23/19,1535,1,0,0,1,1,1,0,0,1,0,0,1,1,1612,625,1861,1851,2359,47,543,1495,1540,1472,145,1517,621,3,5731,0,-8
5/9/20,4432,1,1,0,0,1,1,0,0,0,1,0,0,0,1741,1927,1201,1871,2200,1211,1220,3625,986,2752,1878,392,232,3,3773,1,160
6/5/19,5102,0,1,0,0,0,0,0,0,1,0,0,0,0,399,1463,705,632,2433,1553,205,3337,1127,479,1596,76,1554,2,2777,1,-179
7/4/19,8877,0,0,0,0,0,0,1,1,1,0,0,1,1,1853,321,1117,368,1847,533,1181,2769,529,2541,160,1119,87,3,7184,0,-150
10/10/19,6045,0,1,1,0,1,0,0,0,1,1,0,1,1,1945,270,219,1341,455,808,478,2413,871,2658,371,537,1081,3,3423,0,-52
7/12/19,3458,0,0,1,0,1,0,0,0,1,1,1,1,1,1133,1302,109,623,1778,1406,1505,3550,528,2429,127,499,325,1,5873,0,-142
12/2/19,4429,1,0,0,0,1,0,1,1,1,1,0,0,1,1791,1341,1515,1641,2487,1813,1061,3539,1838,1633,1117,647,739,2,3096,1,1
2/15/20,78,1,0,1,0,1,1,1,0,1,1,1,0,1,460,1742,706,1014,1378,1245,971,3608,1163,592,1450,384,1432,3,2437,1,76
6/8/19,9031,1,0,0,0,1,0,1,0,0,1,0,0,0,1275,1939,415,20,2423,384,1049,1223,1143,875,1503,227,1245,2,2652,0,-176
8/3/19,8412,1,0,1,1,0,0,1,1,1,0,0,0,1,1136,590,909,1205,2557,30,1535,1294,870,997,276,802,101,2,2073,0,-120
6/6/19,6234,0,1,1,0,0,1,1,1,1,0,0,1,0,1342,1637,1613,1759,950,1317,1091,3628,277,2771,1249,1839,1699,1,4683,1,-178
5/25/20,3989,1,1,1,1,0,0,1,0,0,1,1,1,0,1703,1802,463,511,3151,1862,1540,3324,760,1004,1259,882,1463,2,6359,1,176
3/4/20,2616,1,0,0,0,0,1,0,1,0,0,0,0,1,314,1078,957,1644,2127,1300,1580,693,947,402,517,1921,1104,2,4266,0,94
11/8/19,7459,0,0,0,0,0,0,0,1,0,1,0,1,0,70,988,1524,1113,1468,489,1624,2380,1858,1988,1454,726,126,2,3938,1,-23
6/16/19,6768,0,0,0,0,1,1,1,1,1,1,1,1,1,906,986,1912,913,826,647,391,3289,1202,1678,1264,375,286,2,5856,0,-168
4/29/20,4035,0,1,1,0,1,0,0,1,1,0,1,0,0,183,900,119,915,1495,960,1423,2476,42,1263,777,978,1811,1,6343,1,150
1/12/20,9862,1,1,0,0,1,1,1,1,0,1,0,0,0,1075,641,759,1613,638,769,726,660,1607,2211,1092,18,531,3,1406,1,42
10/30/19,1065,1,0,0,1,0,0,0,1,1,0,0,1,0,872,153,982,1740,2657,466,694,1330,1804,999,625,160,1335,1,1985,0,-32
10/20/19,7766,0,1,0,0,0,0,0,0,0,1,1,1,0,614,12,990,1161,1239,1932,1506,2791,1477,1057,255,1693,482,3,6524,1,-42
5/20/20,7655,1,1,0,1,0,1,0,1,1,0,0,0,0,1905,1676,886,766,3127,1285,1159,1635,1136,1597,544,1122,1798,2,2078,1,171
1/20/20,6629,0,1,1,0,0,1,0,1,0,1,1,0,0,1820,1640,427,1647,921,517,1175,772,378,930,1628,606,1202,1,3117,0,50
5/23/20,4998,1,1,1,0,0,1,0,0,0,0,0,0,1,1552,35,303,1438,682,827,1365,3011,70,892,1423,1965,95,3,1200,0,174
11/12/19,216,0,0,0,0,1,0,1,1,1,0,0,0,1,281,631,1784,940,2184,652,202,1983,1795,434,636,245,317,3,3182,0,-19
3/24/20,9824,1,0,1,0,1,1,1,0,1,0,1,0,1,1064,1437,377,1857,2582,1414,10,2461,599,726,341,270,1652,2,6758,1,114
11/15/19,8066,1,0,1,0,0,1,0,0,1,1,0,0,1,1568,423,1675,1068,846,340,1839,1142,743,407,933,1108,1617,1,4311,0,-16
10/23/19,5209,1,0,1,1,1,1,1,1,0,0,1,1,1,149,644,1809,33,715,561,976,3494,467,1617,693,1005,1683,1,7438,0,-39
6/30/19,2607,1,0,0,0,1,0,0,0,0,0,1,0,1,1168,1930,778,652,1787,840,1161,3301,1150,1740,1675,1161,551,3,4523,1,-154
3/23/20,410,0,0,0,0,0,1,1,1,1,0,1,0,0,1419,1975,1463,730,474,1571,289,1934,1646,2339,675,237,279,1,4169,0,113
10/8/19,3074,1,0,0,0,1,1,1,1,0,1,0,0,0,1105,1884,977,72,3182,932,193,1643,259,2107,693,19,601,2,6256,1,-54
9/12/19,9327,1,0,1,0,1,0,0,0,0,0,1,0,1,766,1132,448,1470,1977,1628,1745,2409,443,544,1294,641,1004,2,4099,0,-80
5/15/20,2019,1,1,1,0,1,1,0,0,0,0,0,0,0,1259,1558,543,1291,1612,1052,1006,1779,1938,2426,87,813,1994,2,5938,1,166
7/20/19,9949,0,0,0,0,0,1,1,0,1,0,1,1,1,696,1183,802,798,1893,521,1033,3269,1432,1324,574,1117,1226,1,3070,1,-134
12/26/19,3571,1,0,0,0,1,0,0,1,1,1,0,0,1,1835,326,686,378,3077,339,295,3548,601,1372,1162,737,815,2,1225,1,25
8/23/19,3268,0,0,1,1,1,1,1,1,1,1,1,0,1,776,1617,434,920,1043,597,931,2464,1346,1731,606,1376,90,2,2493,0,-100
7/2/19,6984,1,0,0,1,1,0,1,0,0,1,1,1,0,1653,1975,1281,372,1053,1068,1213,1996,113,570,753,1852,146,3,5257,0,-152
12/13/19,2125,0,1,0,0,0,1,1,0,1,0,0,0,1,1563,1045,238,1665,3139,1071,867,2341,876,2414,998,1916,1602,2,176,1,12
12/26/19,2589,1,1,0,0,1,1,1,0,1,0,1,0,1,1816,780,657,1303,2127,33,1811,1915,1302,603,1715,1162,896,3,5576,0,25
2/19/20,5117,0,1,1,0,1,1,0,1,1,0,0,0,1,1323,1484,115,1235,2627,612,574,3434,170,1090,562,342,1079,1,6670,1,80
7/17/19,9457,1,1,0,0,0,1,0,0,1,0,0,0,0,574,912,1429,1924,1187,336,1597,3694,468,1317,737,518,717,3,2704,1,-137
3/26/20,4457,0,1,1,0,0,0,0,0,1,0,1,1,1,412,670,411,1085,1909,73,1662,2756,1936,368,1565,540,1031,3,506,0,116
8/22/19,6855,1,1,1,1,0,1,0,0,0,1,1,0,1,937,1526,1465,747,1134,60,1727,1147,1345,2719,512,843,336,2,4455,1,-101
1/6/20,8151,1,0,1,0,1,0,1,0,1,1,1,0,0,1220,630,267,238,1662,1191,135,2047,1719,696,1062,1937,955,1,6757,0,36
10/1/19,6223,0,1,1,1,0,1,1,0,0,1,1,1,1,1391,370,189,729,1826,970,1836,3025,981,736,1464,925,1570,2,3313,1,-61
5/17/20,9205,1,0,1,0,0,0,1,1,0,0,1,0,0,1580,203,630,591,853,1517,1074,3615,587,691,1122,807,1715,1,5231,1,168
2/12/20,1126,0,0,1,1,0,1,1,1,1,0,0,0,0,1096,1148,513,623,944,924,810,3257,1540,718,82,973,1822,2,6763,1,73
10/30/19,538,1,1,0,0,1,0,1,1,1,1,0,1,0,1444,1723,37,868,1151,1964,87,2504,473,1822,542,1606,1284,2,6527,1,-32
4/24/20,9110,0,1,1,1,1,0,1,1,1,0,0,1,0,209,709,378,1229,958,956,527,3673,1336,1673,1008,354,804,3,1561,0,145
2/27/20,1,0,0,1,0,0,0,1,1,1,1,1,0,0,470,799,1039,373,2599,391,93,2578,735,2035,738,1607,398,2,4210,0,88
7/2/19,7724,0,0,1,1,0,1,1,1,0,0,1,1,1,1930,1604,1297,1311,1575,689,395,1751,1005,1190,1550,695,1335,2,2864,0,-152
2/9/20,1842,0,0,0,1,1,0,1,0,1,1,0,1,0,556,1227,517,466,1358,548,290,2411,1282,913,1638,1978,1601,3,3975,1,70
5/31/20,4319,0,1,0,1,0,0,0,1,0,1,1,0,0,484,1687,12,1718,2994,1507,744,1791,1711,608,1515,72,1337,3,2485,0,182
4/2/20,1556,1,0,0,0,1,0,1,1,1,1,0,0,0,1696,1411,841,1103,1222,695,125,627,1294,2537,1888,798,368,1,7313,0,123
3/3/20,7042,0,0,1,1,0,0,1,1,0,1,1,0,0,1869,1880,1511,1732,2468,409,108,2593,106,1843,389,1911,709,2,5380,0,93
5/9/20,8732,0,1,1,0,0,1,1,0,0,0,0,0,1,976,654,964,129,767,17,789,2323,1608,444,53,1402,963,1,3069,1,160
7/11/19,7387,0,0,1,1,1,1,1,1,0,0,1,1,0,1003,257,1149,282,1502,708,626,2392,1115,779,459,231,100,2,2895,1,-143
3/10/20,7513,0,0,1,0,0,1,0,0,1,0,0,0,1,470,1570,1791,805,2002,635,1005,1134,1666,1865,660,1843,981,1,362,0,100
12/2/19,2697,1,0,1,1,0,1,1,0,1,1,0,0,0,1556,360,1122,548,2979,974,1921,1199,1084,2403,1993,508,209,2,1666,1,1
2/14/20,396,1,0,1,1,0,1,1,0,0,1,1,0,0,310,810,1605,412,1827,751,602,1880,1387,530,1718,1478,909,2,3092,0,75
2/29/20,8161,1,1,0,1,1,1,0,0,1,0,1,0,0,361,850,697,1453,1733,1009,219,2843,1957,2200,406,1995,1376,2,4096,1,90
3/8/20,7360,1,0,1,1,1,0,1,0,0,1,0,1,0,1885,1795,1099,1130,2421,904,549,3674,88,2739,1669,447,7,3,1221,1,98
